id,Park Code,Name,Street,Suburb,Easting,Northing,Latitude,Longitude
1253,D0227,MARCHANT PARK,GYMPIE RD,ASPLEY,"502,950.86","6,971,978.50",-27.37545222,153.0298418
1254,D2555,MARGARET STREET PARK,MARGARET ST,MCDOWALL,"499,518.00","6,970,395.15",-27.38975005,152.995125
1255,D0668,MARIE STREET PARK,MARIE ST,MURARRIE,"510,266.65","6,962,586.59",-27.46020745,153.1039049
1256,D1283,MARKHAM STREET PARK,MARKHAM ST,DARRA,"494,348.91","6,949,902.92",-27.57474163,152.9427481
1257,D0959,MARLAND STREET PARK,MARLAND ST,KENMORE,"493,422.57","6,955,837.18",-27.52118762,152.9337731
1258,D0864,MARMINDE STREET PARK,NANKOOR ST,CHAPEL HILL,"494,863.21","6,958,951.78",-27.49305145,152.9479971
1259,D0579,MARNHAM STREET PARK,MARNHAM ST,ACACIA RIDGE,"502,506.77","6,947,656.77",-27.595029,153.0254011
1260,D0579,MARNHAM STREET PARK,MARNHAM ST,ACACIA RIDGE,"502,608.15","6,947,817.60",-27.59357685,153.0264279
1261,D0579,MARNHAM STREET PARK,MARNHAM ST,ACACIA RIDGE,"502,687.00","6,947,827.36",-27.59348854,153.0272269
1262,D1005,MARS STREET PARK,VIEW ST,COORPAROO,"507,049.00","6,956,895.23",-27.51160925,153.0713734
1263,D0744,MARSHALL PARK,KELVIN GROVE RD,KELVIN GROVE,"501,133.62","6,963,310.48",-27.4537104,153.0114723
1264,D1186,MARTINDALE STREET PARK,STRINGYBARK DR,CHERMSIDE WEST,"500,466.60","6,971,618.85",-27.37870239,153.0047188
1265,D1540,MARTY STREET PARK,MACADAMIA ST,WYNNUM WEST,"514,509.38","6,963,690.12",-27.45020611,153.1468307
1266,D0622,MARY CHAYTER PARK,TENNESSEE AVE,TARRAGINDI,"503,366.32","6,955,380.51",-27.52529814,153.0340894
1267,D1382,MASSIE STREET PARK,SAUL ST,BRIGHTON,"505,749.67","6,979,459.90",-27.30790016,153.0581106
1268,D1082,MATISSE STREET PARK,MATISSE ST,CARSELDINE,"502,036.84","6,975,319.64",-27.34528972,153.0205928
1269,D0821,MATTHEW GARDINER PARK,DENVER RD,CARSELDINE,"502,001.89","6,974,719.31",-27.35070963,153.0202404
1270,D1715,MATTHEWS WAY PARK,MATTHEWS WAY,WAKERLEY,"514,496.27","6,959,711.61",-27.48612404,153.1467456
1271,D1782,MATTHEWS WAY PARK (NO.83),MATTHEWS WAY,WAKERLEY,"514,428.01","6,959,337.60",-27.48950134,153.1460591
1272,D0689,MAUGHAN PARK,MCCULLOUGH ST,SUNNYBANK,"504,852.32","6,950,386.31",-27.57038073,153.0491575
1273,D0689,MAUGHAN PARK,MCCULLOUGH ST,SUNNYBANK,"505,000.12","6,950,259.27",-27.57152706,153.0506553
1274,D1785,MAURITIUS PARADE PARK,MAURITIUS PDE,FOREST LAKE,"496,864.73","6,944,533.65",-27.62322263,152.9682222
1275,D1695,MAYFIELD GARDENS,TARRAGINDI RD,MOOROOKA,"503,195.31","6,954,473.58",-27.53348628,153.0323599
1276,D1465,MAYNARD PLACE PARK,ADAMSON WAY,RUNCORN,"507,067.35","6,946,419.42",-27.6061834,153.0716206
1277,D1305,MCALROY ROAD PARK,MCALROY RD,FERNY GROVE,"492,592.41","6,968,433.17",-27.40744288,152.9250662
1278,D1835,MCCASKILL ROAD PARK,MCCASKILL RD,PULLENVALE,"490,967.76","6,954,834.97",-27.53019737,152.9085303
1279,D0164,MCCONAGHY STREET PARK (NOS.10-20),MCCONAGHY ST,MITCHELTON,"497,589.18","6,968,102.82",-27.41044331,152.9756119
1280,D0139,MCCONAGHY STREET PARK (NOS.171-235),MCCONAGHY ST,MITCHELTON,"497,824.47","6,968,988.33",-27.40244923,152.9779937
1281,D1549,MCCONNELL CRESCENT PARK,MCCONNELL CRES,BROOKFIELD,"492,280.57","6,957,140.21",-27.50939394,152.9218399
1282,D0487,MCCOOK PARK,BADGER ST,NEWMARKET,"501,284.71","6,965,202.92",-27.43662524,153.0129993
1283,D1403,MCCORMACK AVENUE PARK (ROAD RESERVE),MCCORMACK AVE,ASHGROVE,"499,254.93","6,965,382.86",-27.43500117,152.9924611
1284,D0565,MCEWAN PARK,ARCHERFIELD RD,INALA,"496,116.75","6,948,103.23",-27.59099518,152.9606525
1285,D1211,MCGINN ROAD PARK (NO.130),MCGREGOR WAY,FERNY GROVE,"492,439.88","6,968,642.20",-27.40555495,152.9235246
1286,D1291,MCGREGOR WAY PARK (NO.14),MCGREGOR WAY,FERNY GROVE,"492,462.09","6,968,462.47",-27.40717764,152.9237481
1287,D1304,MCGREGOR WAY PARK (NOS.30-34),MCGREGOR WAY,FERNY GROVE,"492,190.82","6,968,403.53",-27.40770828,152.9210036
1288,D0470,MCILWRAITH PARK,DIXON ST,AUCHENFLOWER,"499,587.91","6,960,690.47",-27.47736428,152.9958287
1289,D2017,MCKINNON COURT PARK,MCKINNON CT,UPR KEDRON,"491,851.58","6,967,721.02",-27.41386797,152.9175673
1290,D0967,MCLEAN PARADE PARK,MCLEAN PDE,ASHGROVE,"499,145.71","6,964,973.43",-27.43869748,152.9913557
1291,D2554,MCLEOD COURT PARK,MARGARET ST,MCDOWALL,"499,575.65","6,970,458.97",-27.38917391,152.995708
1292,D0635,MCPHERSON PARK,DENHAM ST,BRACKEN RIDGE,"504,173.48","6,977,941.80",-27.3216115,153.0421856
1293,D1224,MCPHERSON ROAD PARK,EDENBROOKE DR,SVTN MILE ROCKS,"495,440.45","6,952,762.09",-27.54893359,152.9538175
1294,D0879,MEADOWBANK STREET PARK,MEADOWBANK ST,CARINDALE,"510,499.98","6,957,088.96",-27.5112714,153.1067952
1295,D0879,MEADOWBANK STREET PARK,MEADOWBANK ST,CARINDALE,"510,527.86","6,957,266.61",-27.50823393,153.1065947
1296,D0640,MEADOWLANDS PICNIC GROUND PARK,STANTON RD,TINGALPA,"511,700.86","6,960,091.36",-27.48272269,153.1184441
1297,D0640,MEADOWLANDS PICNIC GROUND PARK,STANTON RD,TINGALPA,"511,740.25","6,959,891.87",-27.48452332,153.1188447
1298,D0640,MEADOWLANDS PICNIC GROUND PARK,STANTON RD,TINGALPA,"511,950.40","6,959,333.49",-27.48956254,153.1209776
1299,D1787,MECKIFF STREET PARK,MECKIFF ST,UPR MT GRAVATT,"506,948.26","6,952,245.25",-27.55358939,153.0703801
1300,D0980,MEIERS ROAD PARK,MEIERS RD,INDOOROOPILLY,"499,415.05","6,956,933.72",-27.51127998,152.9940772
1301,D1682,MEIERS ROAD PARK (ROAD RESERVE),MEIERS RD,INDOOROOPILLY,"500,095.05","6,956,310.29",-27.51602988,153.0000225
1302,D0213,MELALEUCA GREEN PARK,KINNERTON ST,CHERMSIDE WEST,"500,940.09","6,970,715.58",-27.3868569,153.009508
1303,D1718,MELROSE CLOSE PARK,MELROSE CL,CARINDALE,"511,479.83","6,956,371.66",-27.51630577,153.116242
1304,D0512,MELROSE PARK,ROSE ST,WOOLOOWIN,"504,488.33","6,967,855.79",-27.41266826,153.0454052
1305,D1378,MELROSE PLACE PARK (NO.14),MELROSE PL,RUNCORN,"506,728.73","6,945,940.78",-27.61050616,153.0681916
1306,D1597,MELROSE PLACE PARK (NO.46),MELROSE PL,FERNY GROVE,"491,608.02","6,968,337.92",-27.40829709,152.9151076
1307,D1954,MENSFORTH BUSHLAND,CHILDS ST,BRACKEN RIDGE,"504,869.29","6,977,461.51",-27.32594536,153.0492208
1308,D0247,MERCER PARK,FIFTH AVE,KEDRON,"503,976.83","6,968,290.91",-27.40874157,153.0402294
1309,D2492,MERCURY STREET PARK,MERCURY ST,MOGGILL,"487,157.06","6,949,339.49",-27.57977904,152.8698808
1310,D1086,MERLINA STREET PARK,MERLINA ST,MANLY WEST,"516,725.33","6,961,985.42",-27.46557062,153.1692789
1311,D0858,MERRI MERRI PARK,GREENFORD ST,CHAPEL HILL,"494,003.98","6,959,864.00",-27.4848124,152.9393031
1312,D0858,MERRI MERRI PARK,GREENFORD ST,CHAPEL HILL,"494,105.65","6,960,076.77",-27.48289202,152.9403333
1313,D1037,MERRICK STREET PARK,MERRICK ST,WISHART,"509,838.78","6,951,938.39",-27.55634172,153.0996612
1314,D0780,MERRIWA PARK,GOORONG ST,SUNNYBANK HILLS,"506,140.53","6,947,685.79",-27.5947554,153.0622217
1315,D0029,MERRY STREET PARK,BULIMBA ST,BULIMBA,"505,510.99","6,964,294.48",-27.44481612,153.055767
1316,D0080,MERTHYR PARK,OXLADE DR,NEW FARM,"504,582.63","6,960,936.88",-27.47440385,153.0471466
1317,D1948,MERTHYR ROAD PARK,MERTHYR RD,NEW FARM,"505,046.90","6,962,294.23",-27.46287621,153.051079
1318,D1948,MERTHYR ROAD PARK,MERTHYR RD,NEW FARM,"505,218.43","6,961,982.41",-27.46569068,153.0528164
1319,D1974,MERTHYR ROAD PARK (NO.2),MERTHYR RD,NEW FARM,"504,071.49","6,961,361.04",-27.47130435,153.0412102
1320,D2118,METROPLEX AVENUE (NO. 69) PARK,METROPLEX AVE,MURARRIE,"509,839.94","6,963,937.22",-27.44841199,153.0992563
1321,D1681,MIAWELA STREET PARK,MIAWELA ST,SEVEN HILLS,"507,509.49","6,960,779.36",-27.4765411,153.0760119
1322,D1932,MICHAEL PLACE PARK,BARBOUR RD,BRACKEN RIDGE,"503,179.24","6,977,560.40",-27.32505759,153.0321368
1323,D0836,MIKADO STREET PARK,CROSBY RD,ASCOT,"505,234.40","6,965,530.72",-27.43365639,153.0529628
1324,D2121,MILES PLATTING RD (NO234) PARK,MILES PLATTING RD,ROCHEDALE,"510,400.24","6,949,714.83",-27.57641154,153.1053676
1325,D2122,MILES PLATTING ROAD (246 - 258) PARK,MILES PLATTING RD,ROCHEDALE,"510,519.57","6,950,164.63",-27.57234985,153.1065727
1326,D2139,MILMAN STREET PARK,MILMAN ST,CLAYFIELD,"505,396.00","6,967,982.14",-27.41152426,153.054587
1327,D1739,MILNE HILL RESERVE,HAMILTON RD,CHERMSIDE WEST,"500,605.61","6,971,190.07",-27.38257335,153.0061249
1328,D0477,MILTON PARK,MILTON RD,MILTON,"500,063.12","6,961,392.12",-27.47102983,153.0006388
1329,D1723,MILTON ROAD PARK (NO.317),MILTON RD,MILTON,"499,985.75","6,961,519.96",-27.46987569,152.9998557
1330,D1529,MIMOSA PLACE PARK,IRONWOOD ST,ASPLEY,"501,206.29","6,972,188.50",-27.37355904,153.0121989
1331,D1123,MINDONA ROTARY PARK,MINDONA ST,WISHART,"510,254.31","6,951,978.27",-27.55597861,153.1038699
1332,D2993,MINGOOLA PARK,MINGOOLA ST,MURARRIE,"510,002.03","6,962,752.20",-27.45871423,153.1012254
1333,D0816,MIRBELIA STREET PARK,MIRBELIA ST,KENMORE HILLS,"493,880.18","6,957,712.48",-27.50423569,152.938039
1334,D1209,MIRBELIA STREET WEST PARK,MIRBELIA ST WEST,KENMORE HILLS,"493,507.31","6,957,771.60",-27.50312076,152.9344939
1335,D0154,MIRRABOOKA ROAD PARK,FRASERS RD,ASHGROVE,"498,237.47","6,964,958.68",-27.43882973,152.9821656
1336,D0482,MISKIN STREET PARK,MISKIN ST,TOOWONG,"498,371.04","6,959,490.11",-27.48820013,152.9835097
1337,D0128,MITCHELTON PARK,OSBORNE RD,MITCHELTON,"497,921.89","6,967,658.76",-27.41445286,152.9789769
1338,D1485,MOFFATT STREET PARK,MABEL ST,OXLEY,"497,199.51","6,951,866.05",-27.55702763,152.9716324
1339,D2833,MOGGILL DISTRICT SPORT PARK,MOGGILL RD,MOGGILL,"486,565.65","6,949,250.20",-27.58057933,152.8638879
1340,D0271,MOGGILL FERRY RESERVE,MOGGILL RD,MOGGILL,"485,937.74","6,947,752.26",-27.59409614,152.8575086
1341,D0271,MOGGILL FERRY RESERVE,MOGGILL RD,MOGGILL,"486,260.40","6,947,428.29",-27.59524249,152.8606644
1342,D1880,MOGGILL ROAD PARK (NO.2231),MOGGILL RD,KENMORE,"493,139.66","6,956,613.46",-27.51415401,152.9305352
1343,D0719,MOGGILL ROAD PARK (NO.3777),MOGGILL RD,MOGGILL,"486,199.83","6,948,518.19",-27.58718413,152.8601732
1344,D0719,MOGGILL ROAD PARK (NO.3777),MOGGILL RD,MOGGILL,"486,340.39","6,948,622.32",-27.58624551,152.8615985
1345,D2076,MOLLE ROAD PARK,MOLLE RD,RANSOME,"518,240.73","6,958,471.05",-27.4972786,153.1846693
1346,D1176,MONASH PLACE PARK,BERGIN RD,FERNY GROVE,"492,254.84","6,969,426.99",-27.39846877,152.9216577
1347,D1286,MONASH ROAD PARK (ROAD RESERVE),MONASH RD,TARRAGINDI,"505,616.61","6,954,355.99",-27.53454,153.0568818
1348,D1151,MONFORD PLACE PARK,PALATINE ST,CALAMVALE,"505,341.76","6,945,300.66",-27.61629128,153.0541384
1349,D0329,MONIER ROAD PARK (NOS.44-84),MONIER RD,DARRA,"495,888.66","6,951,752.77",-27.55804701,152.9583539
1350,D0629,MONOCEROS STREET PARK,MONOCEROS ST,INALA,"496,271.10","6,946,184.03",-27.60832175,152.9622106
1351,D0869,MONOPLANE STREET PARK,MONOPLANE ST,ASHGROVE,"497,323.91","6,963,496.28",-27.45203082,152.9729183
1352,D0676,MONTANUS DRIVE PARK,MONTANUS DR,BELLBOWRIE,"487,921.13","6,951,467.21",-27.56057731,152.8776433
1353,D1269,MONTEREY CIRCUIT PARK,MONTEREY CRCT,TINGALPA,"514,309.01","6,961,596.87",-27.46910601,153.1448277
1354,D1766,MONTROSE PLACE PARK,MADDISON PL,THE GAP,"494,507.62","6,965,822.24",-27.43102355,152.9444283
1355,D1642,MONTROSE STREET PARK,MONTROSE ST,GORDON PARK,"502,366.16","6,966,862.57",-27.42164045,153.0239387
1356,D1404,MOOLA ROAD PARK (ROAD RESERVE),MOOLA RD,ASHGROVE,"498,187.86","6,964,753.55",-27.44068164,152.9816633
1357,D0386,MOOLABIN PARK,VENDALE AVE,MOOROOKA,"502,552.21","6,955,028.37",-27.52847906,153.0258459
1358,D1838,MOONIE AVENUE PARK,GOVERNOR TCE,MURARRIE,"509,470.43","6,962,698.18",-27.45920575,153.0958458
1359,D0288,MOORA PARK,PARK PDE,SHORNCLIFFE,"508,388.69","6,977,622.35",-27.32447627,153.0847952
1360,D0403,MOORBELL STREET PARK,CRAIGMONT ST,TARRAGINDI,"505,200.77","6,954,514.26",-27.53327377,153.0526483
1361,D1154,MOORDALE STREET PARK,MOORDALE ST,CHAPEL HILL,"495,858.64","6,957,762.81",-27.50378882,152.9580704
1362,D0430,MOORE PARK,RUSSELL TCE,INDOOROOPILLY,"496,601.85","6,958,417.30",-27.49788216,152.9655969
1363,D1028,MOORGUMPIN PARK,KOORINGAL ESP,KOORINGAL,"541,517.26","6,974,411.02",-27.35286345,153.4197727
1364,D0474,MOORLANDS PARK,CORONATION DR,AUCHENFLOWER,"499,665.25","6,960,576.12",-27.47839661,152.9966116
1365,D0474,MOORLANDS PARK,CORONATION DR,AUCHENFLOWER,"499,724.89","6,960,509.52",-27.47899788,152.9972152
1366,D0474,MOORLANDS PARK,CORONATION DR,AUCHENFLOWER,"499,759.44","6,960,400.65",-27.47998078,152.997565
1367,D0383,MOOROOKA LIONS BICENT. PICNIC GRND PARK,ALBEMARLE ST,YEERONGPILLY,"502,102.39","6,955,354.65",-27.52553422,153.0212901
1368,D0543,MOOROOKA PLAYGROUND PARK,BLOMFIELD ST,SALISBURY,"502,356.37","6,953,529.57",-27.5420104,153.0238656
1369,D1168,MORDEN ROAD PARK,RYHILL RD,SUNNYBANK HILLS,"503,962.48","6,949,011.09",-27.58279896,153.0401473
1370,D0523,MORETON BAY LIONS PARK,BARNHAM ST,WYNNUM,"516,771.73","6,963,508.24",-27.45182207,153.1697275
1371,D1678,MORNINGTON CRESCENT PARK,AVON ST,MORNINGSIDE,"507,778.45","6,961,565.12",-27.46944571,153.0787294
1372,D1705,MORROW STREET PARK,MORROW ST,TARINGA,"498,280.57","6,959,098.09",-27.49173917,152.9825933
1373,D2192,MORSE ST PARK,MORSE ST,NEWSTEAD,"504,007.71","6,963,153.81",-27.45511936,153.0405587
1374,D0563,MORTIMER ROAD PARK,CALADENIA ST,ACACIA RIDGE,"501,725.76","6,949,686.63",-27.57670497,153.0174841
1375,D1474,MOSES ADSETT PARK,CLARE PL,THE GAP,"493,567.30","6,963,150.20",-27.45514272,152.9349001
1376,D2050,MOSS ROAD (NO 42),MOSS RD,WAKERLEY,"515,920.24","6,960,464.00",-27.47931558,153.1611505
1377,D2070,MOSSVALE DRIVE PARK,MOSSVALE DR,WAKERLEY,"515,610.76","6,960,294.43",-27.48085004,153.15802
1378,D0659,MOVILLA STREET PARK,BANTRY PL,FERNY GROVE,"493,530.99","6,968,958.70",-27.40270318,152.9345635
1379,D0366,MOWBRAY PARK,LYTTON RD,EAST BRISBANE,"504,362.55","6,960,562.02",-27.47851698,153.044159
1380,D0647,MT COOT-THA BOTANIC GARDEN,MT COOT-THA RD,TOOWONG,"497,628.09","6,960,750.71",-27.4768184,152.9759911
1381,D0249,MT COOT-THA RESERVE,MT COOT-THA RD,MT COOT-THA,"494,860.79","6,960,963.14",-27.47489273,152.9479814
1382,D3116,MT CROSBY ROAD PARK,MT CROSBY RD,ANSTEAD,"485,242.82","6,954,393.04",-27.53413682,152.8505484
1383,D1939,MT CROSBY SPORTSGROUND,ALLAWAH RD,CHUWAR,"479,857.33","6,953,744.91",-27.53991873,152.7959969
1384,D1331,MT GRAVATT - CAPALABA ROAD PARK,MT GRAVATT-CAPALABA RD,ROCHEDALE,"512,870.60","6,952,642.28",-27.54996172,153.1303642
1385,D0546,MT GRAVATT OUTLOOK RESERVE,MT GRAVATT RD,MT GRAVATT,"507,216.52","6,953,377.29",-27.54336806,153.0730906
1386,D0556,MT GRAVATT PARK,LOGAN RD,UPR MT GRAVATT,"507,551.15","6,952,077.82",-27.55509768,153.0764879
1387,D0645,MT PETRIE RECREATION RESERVE,MT GRAVATT-CAPALABA RD,BURBANK,"513,487.79","6,952,950.66",-27.54717167,153.1366122
1388,D1680,MT PETRIE ROAD PARK,MT PETRIE RD,MACKENZIE,"512,188.86","6,953,654.22",-27.5408323,153.1234488
1389,D1808,MT PETRIE ROAD PARK (NO.386),MT PETRIE RD,MACKENZIE,"512,702.43","6,954,191.09",-27.53598078,153.1286445
1390,D2074,MT TAMBORINE AVENUE PARK,MT TAMBORINE AVE,ALGESTER,"503,807.02","6,946,678.21",-27.60387311,153.0386655
1391,D1837,MUIRFIELD CRESCENT PARK,PINEHURST PL,OXLEY,"498,390.97","6,949,917.25",-27.57462311,152.9836987
1392,D1158,MULBEAM PARK,MULLER RD,BOONDALL,"505,351.07","6,974,611.08",-27.35167768,153.0541033
1393,D1632,MULGRAVE CRESCENT PARK,MULGRAVE CRES,FOREST LAKE,"497,551.97","6,945,654.52",-27.61310502,152.9751901
1394,D1358,MULLEY PARK,STEPHEN ST,CAROLE PARK,"493,426.63","6,945,901.74",-27.61085942,152.9333826
1395,D1190,MUNGARIE STREET PARK (NO.46),MUNGARIE ST,KEPERRA,"494,630.64","6,967,099.52",-27.41949272,152.9456786
1396,D0008,MUNGO SCOTT PARK,HANDFORD RD,ZILLMERE,"503,778.00","6,974,420.22",-27.3534061,153.038199
1397,D0413,MUNRO PARK,ARMADALE ST,ST LUCIA,"499,617.46","6,958,654.86",-27.49574168,152.9961272
1398,D0407,MUNRO STREET PARK,CARMODY RD,ST LUCIA,"500,605.51","6,958,545.10",-27.4967325,153.0061302
1399,D1206,MUR STREET PARK,LANITA RD,FERNY GROVE,"492,289.19","6,969,824.40",-27.39488109,152.9220077
1400,D0051,MURARRIE RECREATION GROUND,WYNNUM RD,MURARRIE,"510,340.72","6,961,708.62",-27.46813316,153.104662
1401,D2049,MURARRIE ROAD (NO 158),MURARRIE RD,MURARRIE,"511,189.43","6,962,955.07",-27.45687344,153.1132406
1402,D0590,MURARRIE ROAD PARK (NO.188),MURARRIE RD,TINGALPA,"510,983.81","6,962,137.88",-27.46425271,153.1111671
1403,D1441,MURARRIE ROAD PARK (NOS.315-327),MURARRIE RD,TINGALPA,"511,213.93","6,961,394.53",-27.47096185,153.113503
1404,D1062,MURDOCH CIRCUIT PARK,BRADMAN ST,ACACIA RIDGE,"503,648.09","6,948,178.53",-27.59031599,153.0369645
1405,D0539,MURIEL AVENUE PARK,MURIEL AVE,MOOROOKA,"501,545.73","6,953,303.98",-27.54404821,153.0156556
1406,D0721,MURNA STREET PARK,MURNA ST,JINDALEE,"493,353.90","6,954,905.16",-27.52957752,152.9326951
1407,D1882,MURRI PARK,ILLAWONG WAY,KARANA DOWNS,"481,593.12","6,952,142.71",-27.55440783,152.8135523
1408,D0925,MURTON AVENUE PARK (ROAD RESERVE),MURTON AVE,HOLLAND PARK,"506,774.74","6,956,077.40",-27.51899396,153.068601
1409,D0925,MURTON AVENUE PARK (ROAD RESERVE),MURTON AVE,HOLLAND PARK,"506,796.68","6,956,161.33",-27.51823617,153.0688227
1410,D1940,MUSCARI CRESCENT PARK,MUSCARI CRES,DREWVALE,"504,529.73","6,942,576.00",-27.64089189,153.0459188
1411,D0350,MUSGRAVE PARK,CORDELIA ST,SOUTH BRISBANE,"501,643.54","6,960,497.36",-27.47910668,153.0166365
1412,D2473,MUSK AVENUE PARK,MUSK AVE,KELVIN GROVE,"501,430.42","6,963,230.71",-27.45443025,153.014476
1413,D1711,MYLA TERRACE PARK (ROAD RESERVE),MYLA TCE,TENNYSON,"500,173.07","6,955,277.96",-27.52622815,153.0017526
1414,D1568,MYORA STREET PARK,HAWKESBURY RD,MOGGILL,"485,678.58","6,949,574.85",-27.57763944,152.8549043
1415,D1257,MYRTLE CRESCENT PARK,BANGALOW ST,BRIDGEMAN DOWNS,"500,047.87","6,973,381.37",-27.36279018,153.0004841
1416,D0458,MYRTLETOWN RESERVE,SANDMERE RD,PINKENBA,"514,048.51","6,970,257.03",-27.39092471,153.1420909
1417,D1432,MYUNA STREET PARK,LYTTON RD,BULIMBA,"506,717.79","6,963,533.47",-27.45168117,153.067983
1418,D2164,NADINE STREET PARK,NADINE ST,GRACEVILLE,"499,164.08","6,955,626.64",-27.52308004,152.9915352
1419,D0766,NANKOOR STREET PARK (NO.9),MARMINDIE ST,CHAPEL HILL,"495,065.40","6,959,005.66",-27.49256574,152.9500442
1420,D0761,NARRUNG STREET PARK,TYABB CL,MIDDLE PARK,"492,631.02","6,951,726.20",-27.55827308,152.9253552
1421,D0607,NATHAN ROAD PARK,NATHAN RD,RUNCORN,"506,808.01","6,948,629.03",-27.58623681,153.0689799
1422,D0607,NATHAN ROAD PARK,NATHAN RD,RUNCORN,"506,910.04","6,948,442.02",-27.58792455,153.0700148
1423,D1127,NAVER STREET PARK,SCARBA ST,MIDDLE PARK,"492,821.56","6,952,352.50",-27.55261988,152.927289
1424,D0174,NEAL MACROSSAN PLAYGROUND PARK,CAROLINE ST,PADDINGTON,"501,008.38","6,962,366.50",-27.46223277,153.0102057
1425,D0649,NEARRA STREET PARK,NEARRA ST,DEAGON,"505,110.48","6,976,906.10",-27.33095888,153.0516612
1426,D0654,NEATA STREET PARK,ARCHER PDE,CORINDA,"499,138.42","6,952,651.94",-27.54993532,152.9912732
1427,D1166,NEATH STREET PARK,GOMAN ST,SUNNYBANK HILLS,"504,233.32","6,949,073.65",-27.58223328,153.0428912
1428,D1014,NEILL PARK,GREER ST,BARDON,"498,560.26","6,962,285.61",-27.46296261,152.9854286
1429,D1821,NELSON PLACE PARK,NELSON PL,NEWMARKET,"500,227.98","6,965,793.92",-27.43129028,153.0023067
1430,D3052,NELSON PLACE PARK,NELSON PL,FERNY GROVE,"492,881.00","6,968,251.28",-27.40908654,152.9279845
1431,D1775,NERIDA LANE PARK,MILTON RD,MILTON,"500,130.99","6,961,460.67",-27.47041092,153.0013258
1432,D1445,NESTOR AVENUE PARK,NESTOR AVE,BARDON,"497,644.24","6,962,300.98",-27.46282258,152.9761577
1433,D0095,NEW FARM PARK,BRUNSWICK ST,NEW FARM,"505,060.73","6,961,595.37",-27.4691855,153.0512219
1434,D1452,NEWBURY PLACE PARK,CRIBB RD,CARINDALE,"511,847.79","6,955,552.57",-27.5236973,153.1199759
1435,D2160,NEWCASTLE STREET PARK (ROAD RESERVE),BRISBANE CORSO,FAIRFIELD,"502,039.32","6,957,708.58",-27.5042832,153.0206474
1436,D0084,NEWSTEAD PARK,NEWSTEAD AVE,NEWSTEAD,"504,534.92","6,964,547.37",-27.44253664,153.0458889
1437,D1769,NEWSTEAD TERRACE PARK,NEWSTEAD TCE,NEWSTEAD,"504,565.38","6,964,050.03",-27.44536951,153.0463429
1438,D1543,NEWTON PLACE PARK,NEWTON PL,WACOL,"491,965.07","6,947,792.74",-27.5937799,152.9185831
1439,D0005,NICHOLAS PARK,TANDARA ST,THE GAP,"494,920.01","6,963,934.45",-27.44806822,152.948593
1440,D0447,NICHOLSON PLACE PARK,GYMPIE ST,NORTHGATE,"506,533.69","6,970,594.07",-27.38793859,153.066082
1441,D2094,NICOLE STREET PARK,NICOLE ST,BRACKEN RIDGE,"502,403.69","6,977,779.53",-27.32308077,153.0242969
1442,D0799,NILKERIE STREET PARK,NILKERIE ST,CARSELDINE,"502,529.35","6,975,236.19",-27.34604226,153.0255723
1443,D0317,NIXON PARK,OXLEY RD,OXLEY,"497,855.63","6,952,402.12",-27.55218927,152.9782796
1444,D0569,NORMA CROKER PARK,LISMORE ST,ACACIA RIDGE,"501,379.31","6,948,563.45",-27.58684521,153.0139755
1445,D0510,NORMAN AVENUE PARK,NORMAN AVE,LUTWYCHE,"503,186.34","6,967,271.45",-27.41794738,153.0322354
1446,D0369,NORMAN BRIDGE RESERVE,LYTTON RD,EAST BRISBANE,"504,898.22","6,960,806.08",-27.47631176,153.0495803
1447,D0466,NORMAN BUCHAN PARK,RAINWORTH RD,BARDON,"498,925.57","6,961,960.30",-27.46589986,152.9891256
1448,D0771,NORRIS PARK,ALTANDI ST,SUNNYBANK,"506,538.57","6,949,172.44",-27.58133226,153.066247
1449,D1673,NORTH ROAD PARK,QUEENS PDE,BRIGHTON,"505,147.02","6,980,911.69",-27.29479545,153.0520137
1450,D0803,NORTH STREET PARK,NORTH ST,KEDRON,"502,391.41","6,969,224.04",-27.40032085,153.0241895
1451,D1137,NORTHEY STREET PARK,EDGAR ST,WINDSOR,"502,604.41","6,964,422.42",-27.44366974,153.0263544
1452,D1137,NORTHEY STREET PARK,EDGAR ST,WINDSOR,"502,726.57","6,964,452.85",-27.4433948,153.0275904
1453,D1137,NORTHEY STREET PARK,EDGAR ST,WINDSOR,"502,774.26","6,964,527.72",-27.44271875,153.0280728
1454,D1137,NORTHEY STREET PARK,EDGAR ST,WINDSOR,"502,799.05","6,964,416.24",-27.4437252,153.0283239
1455,D0452,NORTHGATE RESERVE,NUDGEE RD,NORTHGATE,"506,933.46","6,969,613.34",-27.39764253,153.0708395
1456,D1470,NORTHUMBRIA ROAD PARK,ABERDEEN PDE,BOONDALL,"507,362.21","6,973,967.61",-27.35747766,153.0744413
1457,D1267,NORTHVIEW OUTLOOK PARK,NORTHVIEW OTLK,MOOROOKA,"503,176.43","6,955,284.62",-27.5261643,153.0321666
1458,D0775,NORUP PARK,TEAGARDEN ST,EIGHT MILE PLNS,"508,704.47","6,948,529.36",-27.58712569,153.0881958
1459,D0311,NOSWORTHY PARK,HALL AVE,CORINDA,"498,814.28","6,953,759.50",-27.53993617,152.9879912
1460,D1483,NOTTINGHAM ROAD PARK (NO.233),LAUREL OAK DR,ALGESTER,"503,227.22","6,944,071.66",-27.62739315,153.032711
1461,D0438,NUDGEE BEACH RESERVE,FORTITUDE ST,NUDGEE BEACH,"509,748.76","6,975,433.29",-27.34423036,153.0985606
